STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00080236,"ARCHBOLD BIO STATION, FL US",06/05/2021,0,95,66
USC00080236,"ARCHBOLD BIO STATION, FL US",07/05/2021,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",08/05/2021,0,88,53
USC00080236,"ARCHBOLD BIO STATION, FL US",09/05/2021,0,88,56
USC00080236,"ARCHBOLD BIO STATION, FL US",10/05/2021,0,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",11/05/2021,0,95,62
USC00080236,"ARCHBOLD BIO STATION, FL US",12/05/2021,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",13/05/2021,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",14/05/2021,0,86,67
USC00080236,"ARCHBOLD BIO STATION, FL US",15/05/2021,0,90,66
USC00080236,"ARCHBOLD BIO STATION, FL US",16/05/2021,0,88,60
USC00080236,"ARCHBOLD BIO STATION, FL US",17/05/2021,0,88,57
USC00080236,"ARCHBOLD BIO STATION, FL US",18/05/2021,0,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",19/05/2021,0,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",20/05/2021,0,88,67
USC00080236,"ARCHBOLD BIO STATION, FL US",21/05/2021,0,88,62
USC00080236,"ARCHBOLD BIO STATION, FL US",22/05/2021,0,88,61
USC00080236,"ARCHBOLD BIO STATION, FL US",23/05/2021,0,86,59
USC00080236,"ARCHBOLD BIO STATION, FL US",24/05/2021,0,88,51
USC00080236,"ARCHBOLD BIO STATION, FL US",25/05/2021,0,90,55
USC00080236,"ARCHBOLD BIO STATION, FL US",26/05/2021,0,92,60
USC00080236,"ARCHBOLD BIO STATION, FL US",27/05/2021,0,94,60
USC00080236,"ARCHBOLD BIO STATION, FL US",28/05/2021,0,93,63
USC00080236,"ARCHBOLD BIO STATION, FL US",29/05/2021,0,93,63
USC00080236,"ARCHBOLD BIO STATION, FL US",30/05/2021,0,94,62
USC00080236,"ARCHBOLD BIO STATION, FL US",31/05/2021,0.82,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",01/06/2021,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",02/06/2021,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",03/06/2021,0.62,90,67
USC00080236,"ARCHBOLD BIO STATION, FL US",04/06/2021,0.22,89,67
USC00080236,"ARCHBOLD BIO STATION, FL US",05/06/2021,0.34,90,67
USC00080236,"ARCHBOLD BIO STATION, FL US",06/06/2021,0,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",07/06/2021,0,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",08/06/2021,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",09/06/2021,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",10/06/2021,0,93,63
USC00080236,"ARCHBOLD BIO STATION, FL US",11/06/2021,0,95,69
USC00080236,"ARCHBOLD BIO STATION, FL US",12/06/2021,0.62,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",13/06/2021,0.13,89,68
USC00080236,"ARCHBOLD BIO STATION, FL US",14/06/2021,0,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",15/06/2021,1.52,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",16/06/2021,0.1,87,70
USC00080236,"ARCHBOLD BIO STATION, FL US",17/06/2021,0.52,87,69
USC00080236,"ARCHBOLD BIO STATION, FL US",18/06/2021,0.21,81,69
USC00080236,"ARCHBOLD BIO STATION, FL US",19/06/2021,0,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",20/06/2021,0,94,76
USC00080236,"ARCHBOLD BIO STATION, FL US",21/06/2021,0.03,96,73
USC00080236,"ARCHBOLD BIO STATION, FL US",22/06/2021,0.98,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",23/06/2021,0.25,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",24/06/2021,0.72,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",25/06/2021,0.01,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",26/06/2021,0.01,86,72
USC00080236,"ARCHBOLD BIO STATION, FL US",27/06/2021,0,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",28/06/2021,0.06,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",29/06/2021,0.48,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",30/06/2021,0.42,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",01/07/2021,1.06,88,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/07/2021,0.27,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",03/07/2021,0.01,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",04/07/2021,1.25,89,68
USC00080236,"ARCHBOLD BIO STATION, FL US",05/07/2021,0,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",06/07/2021,1.16,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",07/07/2021,0.76,84,74
USC00080236,"ARCHBOLD BIO STATION, FL US",08/07/2021,1.13,88,68
USC00080236,"ARCHBOLD BIO STATION, FL US",09/07/2021,1,95,69
USC00080236,"ARCHBOLD BIO STATION, FL US",10/07/2021,0.45,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",11/07/2021,0.96,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",12/07/2021,0,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",13/07/2021,0.17,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",14/07/2021,0.19,89,72
USC00080236,"ARCHBOLD BIO STATION, FL US",15/07/2021,0.18,90,72
USC00080236,"ARCHBOLD BIO STATION, FL US",16/07/2021,0,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",17/07/2021,0,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",18/07/2021,0.05,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",19/07/2021,0,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",20/07/2021,0.08,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/07/2021,0.13,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",22/07/2021,0.01,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",23/07/2021,0,97,72
USC00080236,"ARCHBOLD BIO STATION, FL US",24/07/2021,0.24,96,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/07/2021,0.51,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/07/2021,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",27/07/2021,0.01,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",28/07/2021,0.24,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",29/07/2021,0.16,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",30/07/2021,0.09,89,69
USC00080236,"ARCHBOLD BIO STATION, FL US",31/07/2021,0,96,70
USC00080236,"ARCHBOLD BIO STATION, FL US",01/08/2021,0.01,97,72
USC00080236,"ARCHBOLD BIO STATION, FL US",02/08/2021,0,96,72
USC00080236,"ARCHBOLD BIO STATION, FL US",03/08/2021,0.31,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",04/08/2021,1.14,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",05/08/2021,1.06,81,72
USC00080236,"ARCHBOLD BIO STATION, FL US",06/08/2021,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",07/08/2021,1.04,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",08/08/2021,0.11,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",09/08/2021,0.72,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",10/08/2021,0.88,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",11/08/2021,0,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",12/08/2021,0,93,73
USC00080236,"ARCHBOLD BIO STATION, FL US",13/08/2021,0.39,93,76
USC00080236,"ARCHBOLD BIO STATION, FL US",14/08/2021,0.56,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",15/08/2021,0.36,88,74
USC00080236,"ARCHBOLD BIO STATION, FL US",16/08/2021,0.02,84,74
USC00080236,"ARCHBOLD BIO STATION, FL US",17/08/2021,0.01,94,73
USC00080236,"ARCHBOLD BIO STATION, FL US",18/08/2021,0,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",19/08/2021,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/08/2021,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/08/2021,0,96,70
USC00080236,"ARCHBOLD BIO STATION, FL US",22/08/2021,0,97,69
USC00080236,"ARCHBOLD BIO STATION, FL US",23/08/2021,0.02,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",24/08/2021,0.07,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/08/2021,0,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",26/08/2021,0.35,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",27/08/2021,0.01,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",28/08/2021,0.15,88,76
USC00080236,"ARCHBOLD BIO STATION, FL US",29/08/2021,0,93,74
USC00080236,"ARCHBOLD BIO STATION, FL US",30/08/2021,0.17,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",31/08/2021,0.67,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",01/09/2021,0,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/09/2021,0,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",03/09/2021,0.02,85,70
USC00080236,"ARCHBOLD BIO STATION, FL US",04/09/2021,0,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",05/09/2021,1.67,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",06/09/2021,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",07/09/2021,0,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",08/09/2021,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",09/09/2021,0.27,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",10/09/2021,0.05,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",11/09/2021,0.43,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",12/09/2021,0,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",13/09/2021,0,93,75
USC00080236,"ARCHBOLD BIO STATION, FL US",14/09/2021,0.02,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",15/09/2021,1.47,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",16/09/2021,1.1,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",17/09/2021,0.01,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",18/09/2021,0.16,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",19/09/2021,0.11,89,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/09/2021,1.08,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",21/09/2021,1.26,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",22/09/2021,2.06,87,66
USC00080236,"ARCHBOLD BIO STATION, FL US",23/09/2021,0.03,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",24/09/2021,0.04,91,73
USC00080236,"ARCHBOLD BIO STATION, FL US",25/09/2021,0.02,91,73
USC00080236,"ARCHBOLD BIO STATION, FL US",26/09/2021,0,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",27/09/2021,0,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",28/09/2021,0,88,59
USC00080236,"ARCHBOLD BIO STATION, FL US",29/09/2021,0,88,58
USC00080236,"ARCHBOLD BIO STATION, FL US",30/09/2021,0,89,63
USC00080236,"ARCHBOLD BIO STATION, FL US",01/10/2021,0,90,69
USC00080236,"ARCHBOLD BIO STATION, FL US",02/10/2021,0,90,69
USC00080236,"ARCHBOLD BIO STATION, FL US",03/10/2021,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",04/10/2021,0,91,57
USC00080236,"ARCHBOLD BIO STATION, FL US",05/10/2021,0,89,62
USC00080236,"ARCHBOLD BIO STATION, FL US",06/10/2021,0,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",07/10/2021,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",08/10/2021,0.77,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",09/10/2021,0.24,90,68
USC00080236,"ARCHBOLD BIO STATION, FL US",10/10/2021,1.58,84,65
USC00080236,"ARCHBOLD BIO STATION, FL US",11/10/2021,0,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",12/10/2021,0,89,66
USC00080236,"ARCHBOLD BIO STATION, FL US",13/10/2021,0,88,69
USC00080236,"ARCHBOLD BIO STATION, FL US",14/10/2021,1.21,89,67
USC00080236,"ARCHBOLD BIO STATION, FL US",15/10/2021,0,90,66
USC00080236,"ARCHBOLD BIO STATION, FL US",16/10/2021,0,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",17/10/2021,0,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",18/10/2021,0,87,62
USC00080236,"ARCHBOLD BIO STATION, FL US",19/10/2021,0,84,56
USC00080236,"ARCHBOLD BIO STATION, FL US",20/10/2021,0,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",21/10/2021,0,87,61
USC00080236,"ARCHBOLD BIO STATION, FL US",22/10/2021,0,88,61
USC00080236,"ARCHBOLD BIO STATION, FL US",23/10/2021,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",24/10/2021,0,84,70
USC00080236,"ARCHBOLD BIO STATION, FL US",25/10/2021,0.01,86,72
USC00080236,"ARCHBOLD BIO STATION, FL US",26/10/2021,0.02,87,71
USC00080236,"ARCHBOLD BIO STATION, FL US",27/10/2021,0,90,55
USC00080236,"ARCHBOLD BIO STATION, FL US",28/10/2021,0,88,57
USC00080236,"ARCHBOLD BIO STATION, FL US",29/10/2021,0.16,86,65
USC00080236,"ARCHBOLD BIO STATION, FL US",30/10/2021,0.03,84,61
USC00080236,"ARCHBOLD BIO STATION, FL US",31/10/2021,0,78,58
USC00080236,"ARCHBOLD BIO STATION, FL US",01/11/2021,0,79,48
USC00080236,"ARCHBOLD BIO STATION, FL US",02/11/2021,0,81,50
USC00080236,"ARCHBOLD BIO STATION, FL US",03/11/2021,0,82,61
USC00080236,"ARCHBOLD BIO STATION, FL US",04/11/2021,0,85,64
USC00080236,"ARCHBOLD BIO STATION, FL US",05/11/2021,0.98,78,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/11/2021,1.72,73,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/11/2021,0,73,50
USC00080236,"ARCHBOLD BIO STATION, FL US",08/11/2021,0,75,48
USC00080236,"ARCHBOLD BIO STATION, FL US",09/11/2021,0,75,57
USC00080236,"ARCHBOLD BIO STATION, FL US",10/11/2021,0,79,58
USC00080236,"ARCHBOLD BIO STATION, FL US",11/11/2021,0,84,65
USC00080236,"ARCHBOLD BIO STATION, FL US",12/11/2021,0.06,84,66
USC00080236,"ARCHBOLD BIO STATION, FL US",13/11/2021,0.22,78,60
USC00080236,"ARCHBOLD BIO STATION, FL US",14/11/2021,0,84,49
USC00080236,"ARCHBOLD BIO STATION, FL US",15/11/2021,0,73,46
USC00080236,"ARCHBOLD BIO STATION, FL US",16/11/2021,0,75,45
USC00080236,"ARCHBOLD BIO STATION, FL US",17/11/2021,0,81,55
USC00080236,"ARCHBOLD BIO STATION, FL US",18/11/2021,0,82,60
USC00080236,"ARCHBOLD BIO STATION, FL US",19/11/2021,0.04,76,68
USC00080236,"ARCHBOLD BIO STATION, FL US",20/11/2021,0.03,83,66
USC00080236,"ARCHBOLD BIO STATION, FL US",21/11/2021,0.05,79,69
USC00080236,"ARCHBOLD BIO STATION, FL US",22/11/2021,0.03,80,63
USC00080236,"ARCHBOLD BIO STATION, FL US",23/11/2021,0,80,55
USC00080236,"ARCHBOLD BIO STATION, FL US",24/11/2021,0,69,49
USC00080236,"ARCHBOLD BIO STATION, FL US",25/11/2021,0,75,51
USC00080236,"ARCHBOLD BIO STATION, FL US",26/11/2021,0,77,47
USC00080236,"ARCHBOLD BIO STATION, FL US",27/11/2021,0,81,48
USC00080236,"ARCHBOLD BIO STATION, FL US",28/11/2021,0,75,39
USC00080236,"ARCHBOLD BIO STATION, FL US",29/11/2021,0.03,76,48
USC00080236,"ARCHBOLD BIO STATION, FL US",30/11/2021,0,74,39
USC00080236,"ARCHBOLD BIO STATION, FL US",01/12/2021,0,74,46
USC00080236,"ARCHBOLD BIO STATION, FL US",02/12/2021,0,80,46
USC00080236,"ARCHBOLD BIO STATION, FL US",03/12/2021,0,77,37
USC00080236,"ARCHBOLD BIO STATION, FL US",04/12/2021,0,78,42
USC00080236,"ARCHBOLD BIO STATION, FL US",05/12/2021,0,80,47
USC00080236,"ARCHBOLD BIO STATION, FL US",06/12/2021,0,79,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/12/2021,0,84,48
USC00080236,"ARCHBOLD BIO STATION, FL US",08/12/2021,0,83,52
USC00080236,"ARCHBOLD BIO STATION, FL US",09/12/2021,0,85,57
USC00080236,"ARCHBOLD BIO STATION, FL US",10/12/2021,0,85,61
USC00080236,"ARCHBOLD BIO STATION, FL US",11/12/2021,0,86,55
USC00080236,"ARCHBOLD BIO STATION, FL US",12/12/2021,0,87,56
USC00080236,"ARCHBOLD BIO STATION, FL US",13/12/2021,0,87,62
USC00080236,"ARCHBOLD BIO STATION, FL US",14/12/2021,0,84,64
USC00080236,"ARCHBOLD BIO STATION, FL US",15/12/2021,0,81,62
USC00080236,"ARCHBOLD BIO STATION, FL US",16/12/2021,0.02,83,64
USC00080236,"ARCHBOLD BIO STATION, FL US",17/12/2021,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",18/12/2021,0.01,84,65
USC00080236,"ARCHBOLD BIO STATION, FL US",19/12/2021,0.03,84,63
USC00080236,"ARCHBOLD BIO STATION, FL US",20/12/2021,0.01,84,65
USC00080236,"ARCHBOLD BIO STATION, FL US",21/12/2021,0.32,82,67
USC00080236,"ARCHBOLD BIO STATION, FL US",22/12/2021,0,77,51
USC00080236,"ARCHBOLD BIO STATION, FL US",23/12/2021,0,69,41
USC00080236,"ARCHBOLD BIO STATION, FL US",24/12/2021,0,71,41
USC00080236,"ARCHBOLD BIO STATION, FL US",25/12/2021,0,78,45
USC00080236,"ARCHBOLD BIO STATION, FL US",26/12/2021,0,82,47
USC00080236,"ARCHBOLD BIO STATION, FL US",27/12/2021,0,81,46
USC00080236,"ARCHBOLD BIO STATION, FL US",28/12/2021,0,80,47
USC00080236,"ARCHBOLD BIO STATION, FL US",29/12/2021,0,81,50
USC00080236,"ARCHBOLD BIO STATION, FL US",30/12/2021,0,85,53
USC00080236,"ARCHBOLD BIO STATION, FL US",31/12/2021,0.01,85,55
USC00080236,"ARCHBOLD BIO STATION, FL US",01/01/2022,0,85,54
USC00080236,"ARCHBOLD BIO STATION, FL US",02/01/2022,0,85,57
USC00080236,"ARCHBOLD BIO STATION, FL US",03/01/2022,0.05,86,64
USC00080236,"ARCHBOLD BIO STATION, FL US",04/01/2022,0,72,37
USC00080236,"ARCHBOLD BIO STATION, FL US",05/01/2022,0,77,51
USC00080236,"ARCHBOLD BIO STATION, FL US",06/01/2022,0,81,42
USC00080236,"ARCHBOLD BIO STATION, FL US",07/01/2022,0,78,48
USC00080236,"ARCHBOLD BIO STATION, FL US",08/01/2022,0,81,56
USC00080236,"ARCHBOLD BIO STATION, FL US",09/01/2022,0,81,61
USC00080236,"ARCHBOLD BIO STATION, FL US",10/01/2022,0,81,56
USC00080236,"ARCHBOLD BIO STATION, FL US",11/01/2022,0.04,84,57
USC00080236,"ARCHBOLD BIO STATION, FL US",12/01/2022,0,75,55
USC00080236,"ARCHBOLD BIO STATION, FL US",13/01/2022,0,77,52
USC00080236,"ARCHBOLD BIO STATION, FL US",14/01/2022,0,76,38
USC00080236,"ARCHBOLD BIO STATION, FL US",15/01/2022,0,71,32
USC00080236,"ARCHBOLD BIO STATION, FL US",16/01/2022,0,76,48
USC00080236,"ARCHBOLD BIO STATION, FL US",17/01/2022,1.19,69,48
USC00080236,"ARCHBOLD BIO STATION, FL US",18/01/2022,0,69,31
USC00080236,"ARCHBOLD BIO STATION, FL US",19/01/2022,0,64,36
USC00080236,"ARCHBOLD BIO STATION, FL US",20/01/2022,0,75,43
USC00080236,"ARCHBOLD BIO STATION, FL US",21/01/2022,0,79,50
USC00080236,"ARCHBOLD BIO STATION, FL US",22/01/2022,0.12,83,59
USC00080236,"ARCHBOLD BIO STATION, FL US",23/01/2022,0.01,62,49
USC00080236,"ARCHBOLD BIO STATION, FL US",24/01/2022,0,52,28
USC00080236,"ARCHBOLD BIO STATION, FL US",25/01/2022,0,66,39
USC00080236,"ARCHBOLD BIO STATION, FL US",26/01/2022,0.09,69,49
USC00080236,"ARCHBOLD BIO STATION, FL US",27/01/2022,0,67,59
USC00080236,"ARCHBOLD BIO STATION, FL US",28/01/2022,0,78,57
USC00080236,"ARCHBOLD BIO STATION, FL US",29/01/2022,0,77,37
USC00080236,"ARCHBOLD BIO STATION, FL US",30/01/2022,0,58,21
USC00080236,"ARCHBOLD BIO STATION, FL US",31/01/2022,0,60,20
USC00080236,"ARCHBOLD BIO STATION, FL US",01/02/2022,0,70,31
USC00080236,"ARCHBOLD BIO STATION, FL US",02/02/2022,0,75,40
USC00080236,"ARCHBOLD BIO STATION, FL US",03/02/2022,0,79,58
USC00080236,"ARCHBOLD BIO STATION, FL US",04/02/2022,0,83,58
USC00080236,"ARCHBOLD BIO STATION, FL US",05/02/2022,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",06/02/2022,0.05,71,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/02/2022,0,74,55
USC00080236,"ARCHBOLD BIO STATION, FL US",08/02/2022,0,76,54
USC00080236,"ARCHBOLD BIO STATION, FL US",09/02/2022,0.19,64,52
USC00080236,"ARCHBOLD BIO STATION, FL US",10/02/2022,0,71,32
USC00080236,"ARCHBOLD BIO STATION, FL US",11/02/2022,0,78,47
USC00080236,"ARCHBOLD BIO STATION, FL US",12/02/2022,0,82,47
USC00080236,"ARCHBOLD BIO STATION, FL US",13/02/2022,0.06,87,52
USC00080236,"ARCHBOLD BIO STATION, FL US",14/02/2022,0.04,76,43
USC00080236,"ARCHBOLD BIO STATION, FL US",15/02/2022,0,66,37
USC00080236,"ARCHBOLD BIO STATION, FL US",16/02/2022,0,76,56
USC00080236,"ARCHBOLD BIO STATION, FL US",17/02/2022,0,82,57
USC00080236,"ARCHBOLD BIO STATION, FL US",18/02/2022,0,85,66
USC00080236,"ARCHBOLD BIO STATION, FL US",19/02/2022,0,87,67
USC00080236,"ARCHBOLD BIO STATION, FL US",20/02/2022,0,83,53
USC00080236,"ARCHBOLD BIO STATION, FL US",21/02/2022,0,81,52
USC00080236,"ARCHBOLD BIO STATION, FL US",22/02/2022,0,83,60
USC00080236,"ARCHBOLD BIO STATION, FL US",23/02/2022,0,85,63
USC00080236,"ARCHBOLD BIO STATION, FL US",24/02/2022,0,86,52
USC00080236,"ARCHBOLD BIO STATION, FL US",25/02/2022,0,86,54
USC00080236,"ARCHBOLD BIO STATION, FL US",26/02/2022,0,86,53
USC00080236,"ARCHBOLD BIO STATION, FL US",27/02/2022,0,86,50
USC00080236,"ARCHBOLD BIO STATION, FL US",28/02/2022,0,86,58
USC00080236,"ARCHBOLD BIO STATION, FL US",01/03/2022,0,83,62
USC00080236,"ARCHBOLD BIO STATION, FL US",02/03/2022,0,77,46
USC00080236,"ARCHBOLD BIO STATION, FL US",03/03/2022,0,82,50
USC00080236,"ARCHBOLD BIO STATION, FL US",04/03/2022,0,85,51
USC00080236,"ARCHBOLD BIO STATION, FL US",05/03/2022,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",06/03/2022,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/03/2022,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",08/03/2022,0.16,86,64
USC00080236,"ARCHBOLD BIO STATION, FL US",09/03/2022,0.16,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/03/2022,0,88,64
USC00080236,"ARCHBOLD BIO STATION, FL US",11/03/2022,0,90,67
USC00080236,"ARCHBOLD BIO STATION, FL US",12/03/2022,0,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",13/03/2022,0.27,83,42
USC00080236,"ARCHBOLD BIO STATION, FL US",14/03/2022,0,75,42
USC00080236,"ARCHBOLD BIO STATION, FL US",15/03/2022,0,82,53
USC00080236,"ARCHBOLD BIO STATION, FL US",16/03/2022,0.21,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",17/03/2022,0,88,66
USC00080236,"ARCHBOLD BIO STATION, FL US",18/03/2022,0,87,56
USC00080236,"ARCHBOLD BIO STATION, FL US",19/03/2022,0.09,92,59
USC00080236,"ARCHBOLD BIO STATION, FL US",20/03/2022,0,91,64
USC00080236,"ARCHBOLD BIO STATION, FL US",21/03/2022,0,88,56
USC00080236,"ARCHBOLD BIO STATION, FL US",22/03/2022,0,84,54
USC00080236,"ARCHBOLD BIO STATION, FL US",23/03/2022,0,86,59
USC00080236,"ARCHBOLD BIO STATION, FL US",24/03/2022,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",25/03/2022,0.54,89,62
USC00080236,"ARCHBOLD BIO STATION, FL US",26/03/2022,0,79,41
USC00080236,"ARCHBOLD BIO STATION, FL US",27/03/2022,0,82,44
USC00080236,"ARCHBOLD BIO STATION, FL US",28/03/2022,0,84,44
USC00080236,"ARCHBOLD BIO STATION, FL US",29/03/2022,0,87,46
USC00080236,"ARCHBOLD BIO STATION, FL US",30/03/2022,0,90,50
USC00080236,"ARCHBOLD BIO STATION, FL US",31/03/2022,0,87,59
USC00080236,"ARCHBOLD BIO STATION, FL US",01/04/2022,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",02/04/2022,0,87,65
USC00080236,"ARCHBOLD BIO STATION, FL US",03/04/2022,0.27,90,59
USC00080236,"ARCHBOLD BIO STATION, FL US",04/04/2022,0.02,77,59
USC00080236,"ARCHBOLD BIO STATION, FL US",05/04/2022,0.36,86,66
USC00080236,"ARCHBOLD BIO STATION, FL US",06/04/2022,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",07/04/2022,0,92,66
USC00080236,"ARCHBOLD BIO STATION, FL US",08/04/2022,0.23,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",09/04/2022,0,77,46
USC00080236,"ARCHBOLD BIO STATION, FL US",10/04/2022,0,78,33
USC00080236,"ARCHBOLD BIO STATION, FL US",11/04/2022,0,79,44
USC00080236,"ARCHBOLD BIO STATION, FL US",12/04/2022,0,83,48
USC00080236,"ARCHBOLD BIO STATION, FL US",13/04/2022,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",14/04/2022,0,88,60
USC00080236,"ARCHBOLD BIO STATION, FL US",15/04/2022,0.46,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",16/04/2022,0.21,88,64
USC00080236,"ARCHBOLD BIO STATION, FL US",17/04/2022,0,90,63
USC00080236,"ARCHBOLD BIO STATION, FL US",18/04/2022,0,90,60
USC00080236,"ARCHBOLD BIO STATION, FL US",19/04/2022,0,90,58
USC00080236,"ARCHBOLD BIO STATION, FL US",20/04/2022,0,87,57
USC00080236,"ARCHBOLD BIO STATION, FL US",21/04/2022,0,85,60
